Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),Cluster Label
4974,21,Bandung,Mid End,Yes,No,No,Yes,Yes,No,Digital Wallet,56.614999999999995,No,107.60981,-6.914744,7550.400000000001,0
4975,69,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Credit,79.03999999999999,No,107.60981,-6.914744,7387.900000000001,1
4976,44,Bandung,Mid End,No,Yes,No,Yes,No,No,Debit,71.37,No,107.60981,-6.914744,5735.6,0
4977,61,Bandung,Mid End,No,No,Yes,No,Yes,No,Pulsa,84.76,No,107.60981,-6.914744,8109.400000000001,3
4978,72,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,140.66,No,107.60981,-6.914744,6204.900000000001,1
4979,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,119.60000000000001,No,107.60981,-6.914744,5460.0,1
4980,14,Bandung,High End,No,No,No,No,No,No,Pulsa,97.63,No,107.60981,-6.914744,4902.3,3
4981,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.565000000000005,No,107.60981,-6.914744,6328.400000000001,2
4982,48,Bandung,High End,No,Yes,No,No,No,No,Pulsa,97.69500000000001,No,107.60981,-6.914744,4348.5,3
4983,55,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,107.60981,-6.914744,6587.1,2
4984,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.090000000000003,No,107.60981,-6.914744,7313.8,2
4985,45,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,145.86,No,107.60981,-6.914744,4018.3,1
4986,3,Bandung,High End,No,No,No,No,No,No,Digital Wallet,91.39,No,107.60981,-6.914744,5557.5,3
4987,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,107.60981,-6.914744,6357.0,2
4988,8,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,107.60981,-6.914744,6453.2,2
4989,69,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,104.84500000000001,No,107.60981,-6.914744,6003.400000000001,1
4990,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.475,No,107.60981,-6.914744,8066.5,1
4991,71,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Debit,104.78,No,107.60981,-6.914744,7081.1,1
4992,33,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,77.41499999999999,No,107.60981,-6.914744,7774.0,1
4993,16,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.765,No,107.60981,-6.914744,5636.8,2
4994,56,Bandung,High End,Yes,Yes,Yes,Yes,No,No,Pulsa,124.34500000000001,No,107.60981,-6.914744,8235.5,1
4995,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.935,No,107.60981,-6.914744,3551.6,2
4996,57,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,107.60981,-6.914744,5452.2,2
4997,56,Bandung,Mid End,No,Yes,Yes,No,No,No,Credit,46.93000000000001,No,107.60981,-6.914744,6619.6,0
4998,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,107.60981,-6.914744,5328.7,2
4999,40,Bandung,Mid End,Yes,No,No,Yes,Yes,No,Credit,83.33,No,107.60981,-6.914744,6572.8,0
5000,46,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.675,No,107.60981,-6.914744,3393.0,2
5001,63,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,107.60981,-6.914744,5505.5,2
5002,68,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143.26000000000002,No,107.60981,-6.914744,5340.400000000001,1
5003,69,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,138.255,No,107.60981,-6.914744,8209.5,1
5004,56,Bandung,High End,No,Yes,Yes,Yes,No,No,Pulsa,117.715,No,107.60981,-6.914744,8009.3,1
5005,10,Bandung,Mid End,No,Yes,Yes,No,No,Yes,Digital Wallet,85.67000000000002,No,107.60981,-6.914744,6875.7,0
5006,63,Bandung,High End,Yes,Yes,Yes,Yes,Yes,No,Credit,135.85,No,107.60981,-6.914744,6380.400000000001,1
5007,24,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Digital Wallet,68.25,No,107.60981,-6.914744,4293.900000000001,0
5008,19,Bandung,Mid End,No,No,Yes,No,No,No,Digital Wallet,72.93,No,107.60981,-6.914744,4377.1,0
5009,22,Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,115.375,No,107.60981,-6.914744,7260.5,3
5010,70,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.800000000000004,No,107.60981,-6.914744,8021.0,2
5011,49,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,129.22,No,107.60981,-6.914744,6142.5,1
5012,42,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,95.09500000000001,No,107.60981,-6.914744,3290.3,1
5013,57,Bandung,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,71.045,No,107.60981,-6.914744,5489.900000000001,0
5014,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.215,No,107.60981,-6.914744,6598.8,1
5015,46,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135.785,No,107.60981,-6.914744,5333.900000000001,1
5016,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,118.495,No,107.60981,-6.914744,5604.3,1
5017,35,Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,116.61000000000001,No,107.60981,-6.914744,3607.5,3
5018,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,120.12,No,107.60981,-6.914744,7185.1,1
5019,28,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,107.60981,-6.914744,3883.1,2
5020,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,24.505000000000003,No,107.60981,-6.914744,3448.9,2
5021,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.475,No,107.60981,-6.914744,3339.7000000000003,2
5022,6,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.235,No,107.60981,-6.914744,7220.2,2
5023,48,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,126.165,No,107.60981,-6.914744,7660.900000000001,1
5024,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.019999999999996,No,107.60981,-6.914744,6825.0,2
5025,64,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.61,No,107.60981,-6.914744,7060.3,2
5026,50,Bandung,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,45.5,No,107.60981,-6.914744,7317.7,0
5027,52,Bandung,High End,No,No,Yes,No,Yes,Yes,Debit,131.625,No,107.60981,-6.914744,7740.2,1
5028,4,Bandung,High End,No,No,No,No,No,No,Pulsa,91.26,No,107.60981,-6.914744,5777.2,3
5029,32,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,118.23500000000001,No,107.60981,-6.914744,7716.8,3
5030,45,Bandung,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,96.005,No,107.60981,-6.914744,6843.2,0
5031,9,Bandung,High End,Yes,No,No,No,No,Yes,Pulsa,114.465,No,107.60981,-6.914744,3529.5,3
5032,54,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.130000000000003,No,107.60981,-6.914744,7481.5,2
5033,64,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Debit,143.39000000000001,No,107.60981,-6.914744,7246.2,1
5034,12,Bandung,High End,Yes,No,No,No,Yes,No,Credit,110.69500000000001,No,107.60981,-6.914744,3187.6,3
5035,67,Bandung,Mid End,Yes,Yes,No,Yes,No,No,Debit,79.235,No,107.60981,-6.914744,7529.6,0
5036,45,Bandung,Mid End,Yes,No,No,Yes,No,Yes,Digital Wallet,95.615,No,107.60981,-6.914744,2964.0,0
5037,10,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,59.800000000000004,No,107.60981,-6.914744,5073.900000000001,0
5038,29,Bandung,Mid End,Yes,Yes,No,No,No,No,Debit,76.115,No,107.60981,-6.914744,2657.2000000000003,0
5039,24,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.980000000000004,No,107.60981,-6.914744,5391.1,2
5040,66,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,107.60981,-6.914744,5830.5,2
5041,51,Bandung,High End,Yes,No,No,No,Yes,No,Digital Wallet,112.255,No,107.60981,-6.914744,6904.3,3
5042,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.15,No,107.60981,-6.914744,4089.8,2
5043,49,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.7,No,107.60981,-6.914744,5285.8,2
5044,29,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.415000000000003,No,107.60981,-6.914744,7485.400000000001,2
5045,40,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,143.13,No,107.60981,-6.914744,2967.9,1
5046,25,Bandung,High End,No,No,No,No,No,No,Pulsa,90.675,No,107.60981,-6.914744,4004.0,3
5047,22,Bandung,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,65.78,No,107.60981,-6.914744,3710.2000000000003,3
5048,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,85.28,No,107.60981,-6.914744,5679.7,1
5049,33,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Credit,106.72999999999999,No,107.60981,-6.914744,2965.3,1
5050,23,Bandung,High End,No,Yes,No,Yes,No,No,Digital Wallet,102.83,No,107.60981,-6.914744,4704.7,0
5051,69,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Digital Wallet,117.84500000000001,No,107.60981,-6.914744,8433.1,1
5052,3,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.715000000000003,No,107.60981,-6.914744,3606.2000000000003,2
5053,56,Bandung,Mid End,No,Yes,No,Yes,Yes,Yes,Debit,98.47500000000001,No,107.60981,-6.914744,8433.1,1
5054,65,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,143.0,No,107.60981,-6.914744,8256.300000000001,1
5055,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,27.105000000000004,No,107.60981,-6.914744,6288.1,2
5056,14,Bandung,High End,No,No,Yes,No,No,No,Debit,104.455,No,107.60981,-6.914744,4258.8,3
5057,2,Bandung,High End,No,No,No,No,No,No,Pulsa,91.19500000000001,No,107.60981,-6.914744,6292.0,3
5058,40,Bandung,Mid End,Yes,No,Yes,No,No,Yes,Pulsa,87.685,No,107.60981,-6.914744,6128.2,0
5059,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.975,No,107.60981,-6.914744,3628.3,2
5060,7,Bandung,High End,No,No,No,No,No,No,Digital Wallet,90.87,No,107.60981,-6.914744,5930.6,3
5061,15,Bandung,Mid End,No,No,No,No,No,No,Pulsa,66.43,No,107.60981,-6.914744,6315.400000000001,0
5062,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.215,No,107.60981,-6.914744,8196.5,2
5063,54,Bandung,Mid End,Yes,No,No,Yes,No,No,Debit,78.0,No,107.60981,-6.914744,6237.400000000001,0
5064,31,Bandung,High End,Yes,Yes,No,Yes,No,No,Credit,117.715,No,107.60981,-6.914744,7438.6,0
5065,11,Bandung,High End,Yes,No,No,No,No,No,Pulsa,99.32000000000001,No,107.60981,-6.914744,5242.900000000001,3
5066,18,Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,110.435,No,107.60981,-6.914744,5041.400000000001,3
5067,72,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Debit,143.13,No,107.60981,-6.914744,6801.6,1
5068,71,Bandung,High End,No,Yes,No,No,Yes,Yes,Credit,129.54500000000002,No,107.60981,-6.914744,5513.3,1
5069,5,Bandung,Mid End,No,No,Yes,Yes,Yes,No,Credit,59.02,No,107.60981,-6.914744,3378.7000000000003,0
5070,38,Bandung,Mid End,No,No,Yes,Yes,No,Yes,Credit,89.7,No,107.60981,-6.914744,5833.1,0
5071,5,Bandung,Mid End,No,No,No,Yes,No,No,Debit,63.245,No,107.60981,-6.914744,4299.1,0
5072,52,Bandung,Mid End,Yes,No,Yes,No,No,No,Debit,77.805,No,107.60981,-6.914744,6610.5,0
5073,68,Bandung,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,104.84500000000001,No,107.60981,-6.914744,7688.2,1
5074,69,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.715000000000003,No,107.60981,-6.914744,6975.8,2
5075,42,Bandung,Mid End,Yes,Yes,No,Yes,No,No,Credit,86.32000000000001,No,107.60981,-6.914744,4904.900000000001,0
5076,50,Bandung,High End,No,Yes,No,Yes,Yes,Yes,Digital Wallet,130.26000000000002,No,107.60981,-6.914744,7044.7,1
5077,33,Bandung,Mid End,No,No,No,No,No,No,Credit,57.915,No,107.60981,-6.914744,3148.6,0
5078,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,No,107.60981,-6.914744,4027.4,2
5079,64,Bandung,High End,Yes,Yes,Yes,No,No,No,Pulsa,119.34,No,107.60981,-6.914744,6982.3,1
5080,59,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.26,No,107.60981,-6.914744,6780.8,2
5081,6,Bandung,Mid End,No,No,No,No,No,No,Pulsa,65.455,No,107.60981,-6.914744,4474.6,0
5082,3,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.44,No,107.60981,-6.914744,3913.0,2
5083,15,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.585,No,107.60981,-6.914744,6739.2,2
5084,13,Bandung,Mid End,No,No,No,No,Yes,Yes,Pulsa,84.175,No,107.60981,-6.914744,6163.3,3
5085,23,Bandung,High End,No,Yes,No,No,Yes,Yes,Credit,128.31,No,107.60981,-6.914744,7515.3,1
5086,31,Bandung,High End,Yes,No,No,No,Yes,No,Pulsa,116.28500000000001,No,107.60981,-6.914744,7276.1,3
5087,29,Bandung,Mid End,Yes,Yes,No,Yes,No,No,Pulsa,76.375,No,107.60981,-6.914744,6757.400000000001,0
5088,49,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.91,No,107.60981,-6.914744,5296.2,2
5089,56,Bandung,High End,No,No,No,No,Yes,No,Debit,111.28,No,107.60981,-6.914744,8427.9,3
5090,63,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,104.39,No,107.60981,-6.914744,7220.2,1
5091,63,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Credit,103.74,No,107.60981,-6.914744,5294.900000000001,1
5092,24,Bandung,High End,Yes,No,No,No,No,No,Pulsa,103.80499999999999,No,107.60981,-6.914744,4435.6,3
5093,36,Bandung,Mid End,No,No,Yes,Yes,No,No,Credit,70.33,No,107.60981,-6.914744,5222.1,0
5094,21,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Digital Wallet,105.17000000000002,No,107.60981,-6.914744,7452.900000000001,1
5095,13,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.85,No,107.60981,-6.914744,6600.1,2
5096,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,No,107.60981,-6.914744,5148.0,2
5097,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.065,No,107.60981,-6.914744,2613.0,2
5098,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.480000000000004,No,107.60981,-6.914744,8377.2,2
5099,66,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,148.59,No,107.60981,-6.914744,6893.900000000001,1
5100,45,Bandung,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,130.39000000000001,No,107.60981,-6.914744,6328.400000000001,1
5101,22,Jakarta,High End,No,No,No,No,Yes,No,Credit,104.0,No,106.816666,-6.2,3432.0,3
5102,67,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,27.105000000000004,No,106.816666,-6.2,7763.6,2
5103,68,Jakarta,High End,No,No,Yes,No,Yes,No,Debit,116.935,No,106.816666,-6.2,7373.6,1
5104,0,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.0,No,106.816666,-6.2,4891.900000000001,2
5105,4,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,63.375,No,106.816666,-6.2,3962.4,0
5106,63,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,104.0,No,106.816666,-6.2,7202.0,1
5107,21,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,No,106.816666,-6.2,4837.3,2
5108,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,3182.4,2
5109,17,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,106.816666,-6.2,4629.3,2
5110,30,Jakarta,High End,Yes,No,No,No,Yes,Yes,Debit,130.52,No,106.816666,-6.2,4911.400000000001,1
5111,22,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,75.33500000000001,No,106.816666,-6.2,6546.8,0
5112,9,Jakarta,Mid End,No,No,No,Yes,Yes,No,Debit,77.35000000000001,No,106.816666,-6.2,5214.3,0
5113,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.96,No,106.816666,-6.2,3909.1,2
5114,19,Jakarta,Mid End,No,No,Yes,Yes,No,No,Pulsa,77.41499999999999,No,106.816666,-6.2,5133.7,0
5115,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,No,Debit,135.13500000000002,No,106.816666,-6.2,6624.8,1
5116,70,Jakarta,Mid End,Yes,No,Yes,No,Yes,No,Credit,89.635,No,106.816666,-6.2,6315.400000000001,1
5117,66,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Debit,134.03,No,106.816666,-6.2,8037.900000000001,1
5118,7,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,32.11,No,106.816666,-6.2,5033.6,0
5119,46,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,143.26000000000002,No,106.816666,-6.2,5410.6,1
5120,32,Jakarta,Mid End,No,Yes,Yes,No,No,No,Debit,81.185,No,106.816666,-6.2,7074.6,0
5121,24,Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,116.415,No,106.816666,-6.2,2609.1,3
5122,37,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Credit,102.57000000000001,No,106.816666,-6.2,4941.3,1
5123,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,No,106.816666,-6.2,5950.1,2
5124,72,Jakarta,Mid End,Yes,No,Yes,No,Yes,No,Debit,92.885,No,106.816666,-6.2,7352.8,1
5125,71,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Credit,60.255,No,106.816666,-6.2,7047.3,0
5126,16,Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,123.04500000000002,No,106.816666,-6.2,3965.0,3
5127,57,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Debit,64.87,No,106.816666,-6.2,7625.8,1
5128,66,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.085,No,106.816666,-6.2,5411.900000000001,2
5129,21,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.975,No,106.816666,-6.2,2785.9,2
5130,66,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Credit,85.92999999999999,No,106.816666,-6.2,7712.900000000001,0
5131,17,Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Debit,98.02000000000001,No,106.816666,-6.2,6307.6,1
5132,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,27.365000000000002,No,106.816666,-6.2,2805.4,2
5133,27,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,No,Credit,90.155,No,106.816666,-6.2,3185.0,0
5134,34,Jakarta,High End,No,Yes,No,No,No,Yes,Digital Wallet,115.505,No,106.816666,-6.2,5218.2,3
5135,30,Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,126.10000000000001,No,106.816666,-6.2,5363.8,1
5136,33,Jakarta,Mid End,No,Yes,Yes,No,Yes,No,Credit,86.32000000000001,No,106.816666,-6.2,4995.900000000001,1
5137,14,Jakarta,Mid End,Yes,Yes,No,No,No,Yes,Digital Wallet,89.96000000000001,No,106.816666,-6.2,3732.3,0
5138,16,Jakarta,High End,No,No,No,Yes,No,No,Credit,103.35000000000001,No,106.816666,-6.2,6552.0,3
5139,49,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,130.845,No,106.816666,-6.2,7148.7,1
5140,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Debit,103.61000000000001,No,106.816666,-6.2,6302.400000000001,1
5141,32,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,79.82000000000001,No,106.816666,-6.2,3443.7000000000003,0
5142,18,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.74,No,106.816666,-6.2,3147.3,3
5143,37,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,52.714999999999996,No,106.816666,-6.2,5265.0,0
5144,4,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.34500000000001,No,106.816666,-6.2,7014.8,3
5145,16,Jakarta,High End,Yes,Yes,Yes,No,No,No,Pulsa,117.91000000000001,No,106.816666,-6.2,6290.7,0
5146,17,Jakarta,High End,No,Yes,No,No,No,No,Debit,104.65,No,106.816666,-6.2,4668.3,3
5147,19,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Pulsa,78.78,No,106.816666,-6.2,3201.9,0
5148,60,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,131.495,No,106.816666,-6.2,6891.3,1
5149,51,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.435,No,106.816666,-6.2,7099.3,2
5150,28,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.39,No,106.816666,-6.2,3832.4,2
5151,43,Jakarta,Mid End,No,Yes,No,No,No,Yes,Pulsa,78.0,No,106.816666,-6.2,5998.2,3
5152,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.325,No,106.816666,-6.2,7722.0,2
5153,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,58.175000000000004,No,106.816666,-6.2,5353.400000000001,0
5154,63,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Credit,127.4,No,106.816666,-6.2,7785.7,1
5155,68,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,140.01000000000002,No,106.816666,-6.2,6519.5,1
5156,60,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136.11,No,106.816666,-6.2,8041.8,1
5157,45,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,122.07000000000001,No,106.816666,-6.2,5148.0,3
5158,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,112.385,No,106.816666,-6.2,7735.0,1
5159,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,106.816666,-6.2,5722.6,2
5160,68,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.435,No,106.816666,-6.2,7989.8,2
5161,22,Jakarta,High End,Yes,No,No,No,No,No,Debit,97.5,No,106.816666,-6.2,5252.0,0
5162,18,Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,101.66000000000001,No,106.816666,-6.2,3680.3,3
5163,29,Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,122.46000000000001,No,106.816666,-6.2,5929.3,3
5164,31,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,65.065,No,106.816666,-6.2,5887.7,3
5165,48,Jakarta,Mid End,No,No,Yes,Yes,No,Yes,Digital Wallet,90.415,No,106.816666,-6.2,3221.4,0
5166,50,Jakarta,High End,Yes,Yes,Yes,Yes,No,No,Credit,117.13,No,106.816666,-6.2,8365.5,1
5167,7,Jakarta,Mid End,No,No,No,No,No,No,Debit,58.045,No,106.816666,-6.2,5590.0,0
5168,68,Jakarta,High End,Yes,No,Yes,No,No,No,Credit,104.455,No,106.816666,-6.2,7740.2,0
5169,26,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,127.53,No,106.816666,-6.2,4048.2000000000003,3
5170,57,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Credit,69.355,No,106.816666,-6.2,7099.3,1
5171,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.415000000000003,No,106.816666,-6.2,5055.7,2
5172,19,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,63.635000000000005,No,106.816666,-6.2,3112.2000000000003,0
5173,3,Jakarta,Mid End,No,No,No,No,Yes,No,Pulsa,70.46000000000001,No,106.816666,-6.2,4117.1,3
5174,59,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,31.785,No,106.816666,-6.2,8054.8,2
5175,42,Jakarta,Mid End,Yes,No,No,No,Yes,No,Debit,52.195,No,106.816666,-6.2,5652.400000000001,0
5176,67,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.28,No,106.816666,-6.2,6342.7,2
5177,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.455,No,106.816666,-6.2,3538.6,3
5178,66,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,119.21000000000001,No,106.816666,-6.2,7088.900000000001,1
5179,61,Jakarta,High End,No,No,Yes,No,No,Yes,Digital Wallet,115.96000000000001,No,106.816666,-6.2,7196.8,3
5180,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,31.330000000000002,No,106.816666,-6.2,5801.900000000001,2
5181,64,Jakarta,Mid End,No,Yes,No,No,No,No,Debit,70.00500000000001,No,106.816666,-6.2,6440.2,0
5182,54,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,150.28,No,106.816666,-6.2,5638.1,1
5183,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.675,No,106.816666,-6.2,7551.7,2
